id,ticket,company,Date,headline,news,story,neu,pos,neg,a
890,GOOGL,Alphabet Inc,20141218,Google looks to head off U.S. antitrust lawsuit over Android ,SAN JOSE  Calif. Google will try to persuade a U.S. judge on Thursday to dismiss an antitrust lawsuit over its Android smartphone operating system  as the Internet search company faces increased regulatory pressure from European authorities.,normal,0.838,0.055,0.107,-0.25
891,GOOGL,Alphabet Inc,20141218,Google looks to head off U.S. antitrust lawsuit over Android ,SAN JOSE  Calif.  Dec 18 Google will try to persuade a U.S. judge on Thursday to dismiss an antitrust lawsuit over its Android smartphone operating system  as the Internet search company faces increased regulatory pressure from European authorities.,normal,0.846,0.052,0.102,-0.25
892,GOOGL,Alphabet Inc,20141215,Ex-Google employees launch app to make you smarter about health  fitness ,SAN FRANCISCO A group of former Google employees are betting they can boost the world's medical knowledge with a mobile IQ test.,topStory,0.876,0.124,0,0.4019
893,GOOGL,Alphabet Inc,20141215,Ex-Google employees launch app to make you smarter about health  fitness ,SAN FRANCISCO  Dec 15 A group of former Google employees are betting they can boost the world's medical knowledge with a mobile IQ test.,normal,0.886,0.114,0,0.4019
894,GOOGL,Alphabet Inc,20141215,Google faces $18 million fine for web privacy violations: Dutch watchdog ,AMSTERDAM Google  could be fined up 15 million euros ($18.6 million) if it does not stop violating the privacy of Internet users in the Netherlands  the Dutch data protection agency said on Monday.,normal,0.867,0.133,0,0.5773
895,GOOGL,Alphabet Inc,20141215,Google faces $18 mln fine for web privacy violations - Dutch watchdog ,AMSTERDAM  Dec 15 Google could be fined up 15 million euros ($18.6 million) if it does not stop violating the privacy of Internet users in the Netherlands  the Dutch data protection agency said on Monday.,normal,0.874,0.126,0,0.5773
896,GOOGL,Alphabet Inc,20141212,Max Sound files patent suit against Google  YouTube in Germany ,Technology company Max Sound Corp said it filed a lawsuit against Google Inc and YouTube in Germany earlier this month  alleging infringement of a video-streaming patent.,topStory,0.815,0,0.185,-0.6124
897,GOOGL,Alphabet Inc,20141212,Max Sound files patent suit against Google  YouTube in Germany ,Technology company Max Sound Corp said it filed a lawsuit against Google Inc and YouTube in Germany earlier this month  alleging infringement of a video-streaming patent.,normal,0.815,0,0.185,-0.6124
898,GOOGL,Alphabet Inc,20141212,Max Sound files patent suit against Google  YouTube in Germany ,Dec 12 Technology company Max Sound Corp  said it filed a lawsuit against Google Inc  and YouTube in Germany earlier this month  alleging infringement of a video-streaming patent.,normal,0.828,0,0.172,-0.6124
899,GOOGL,Alphabet Inc,20141212,Google to close engineering office in Russia: WSJ ,Google Inc has plans to shut down its engineering office in Russia amid a crackdown on internet freedoms and a law regarding data-handling practices  the Wall Street Journal reported.,normal,0.922,0.078,0,0.296
900,GOOGL,Alphabet Inc,20141212,Google to close engineering office in Russia - WSJ ,Dec 11 Google Inc has plans to shut down its engineering office in Russia amid a crackdown on internet freedoms and a law regarding data-handling practices  the Wall Street Journal reported.,normal,0.927,0.073,0,0.296
901,GOOGL,Alphabet Inc,20141211,Google to donate $2 million to San Francisco homeless groups ,SAN FRANCISCO Google Inc  which has been criticized for exacerbating income inequality in San Francisco  on Thursday said it will donate $2 million to help the city’s large homeless population.,topStory,0.843,0.081,0.075,0.0516
902,GOOGL,Alphabet Inc,20141211,Google to donate $2 million to San Francisco homeless groups ,SAN FRANCISCO  Dec 11 Google Inc  which has been criticized for exacerbating income inequality in San Francisco  on Thursday said it will donate $2 million to help the city's large homeless population.,normal,0.852,0.077,0.071,0.0516
903,GOOGL,Alphabet Inc,20141211,Google to shut down news site in Spain over copyright fees ,LONDON Google said it plans to close its news-linking service in Spain in response to legislation under which publishers will soon be able to force Internet sites to pay for re-publishing headlines or snippets of news.,normal,0.962,0,0.038,-0.1027
904,GOOGL,Alphabet Inc,20141211,REPEAT-UPDATE 2-Google to shut down news site in Spain over copyright fees ,* Smaller publishers likely to be most affected   (adds impact of Google moves  European context  details on online news market in Spain),normal,0.914,0,0.086,-0.2247
905,GOOGL,Alphabet Inc,20141211,Google to shut down news site in Spain over copyright fees ,LONDON Google said it plans to close its news-linking service in Spain in response to legislation under which publishers will soon be able to force Internet sites to pay for re-publishing headlines or snippets of news.,normal,0.962,0,0.038,-0.1027
906,GOOGL,Alphabet Inc,20141211,EU's Vestager to meet Google complainants in coming weeks ,BRUSSELS Europe's antitrust chief will meet Google's critics in the coming weeks in an effort to resolve issues in a four-year investigation which has stirred up politicians and lawmakers on both sides of the Atlantic.,normal,0.87,0.071,0.06,0.1027
907,GOOGL,Alphabet Inc,20141211,EU's Vestager to meet Google complainants in coming weeks ,BRUSSELS  Dec 11 Europe's antitrust chief will meet Google's critics in the coming weeks in an effort to resolve issues in a four-year investigation which has stirred up politicians and lawmakers on both sides of the Atlantic.,normal,0.876,0.067,0.057,0.1027
908,GOOGL,Alphabet Inc,20141211,Google to close news service in Spain ,Dec 11 Google Inc said it will close Google News in Spain due to a new regulation that requires Spanish publications to charge services like Google News for showing even the smallest snippet from their publications.,normal,0.932,0.068,0,0.3612
909,GOOGL,Alphabet Inc,20141210,UPDATE 1-UK 'Google tax' will target inter-company payments ,LONDON  Dec 9 A British tax on companies that shift profits out of the country and into tax havens will target inter-company fees for services such as the use of intellectual property  according to draft legislation published on Wednesday.,topStory,0.85,0.15,0,0.7351
910,GOOGL,Alphabet Inc,20141210,UK 'Google tax' will target inter-company payments ,LONDON  Dec 9 A new British tax on companies that shift profits out of the country and into tax havens will target inter-company fees for services like use of intellectual property  according to a Treasury document seen by Reuters.,normal,0.753,0.247,0,0.8591
911,GOOGL,Alphabet Inc,20141210,UK 'Google tax' will target inter-company payments ,LONDON A new British tax on companies that shift profits out of the country and into tax havens will target inter-company fees for services like use of intellectual property  according to a Treasury document seen by Reuters.,normal,0.747,0.253,0,0.8591
912,GOOGL,Alphabet Inc,20141209,Internet firms push to be left out of EU cybersecurity law ,BRUSSELS Internet companies like Cisco  and Google  are seeking to be excluded from a new EU cybersecurity law that would force them to adopt tough security measures and report serious security breaches to national authorities.,topStory,0.655,0.218,0.126,0.5859
913,GOOGL,Alphabet Inc,20141209,Internet firms push to be left out of EU cybersecurity law ,* Internet firms argue they are not critical infrastructure,normal,0.579,0.189,0.232,-0.1124
914,GOOGL,Alphabet Inc,20141209,Dubai's world-beating skyscraper now in Google Street View ,Armchair travelers can visit the world's tallest skyscraper and inspect one of the largest shopping malls with the addition of Dubai to Google Street View  Google said on Tuesday.,normal,1,0,0,0
915,GOOGL,Alphabet Inc,20141209,Dubai's world-beating skyscraper now in Google Street View ,Dec 9 Armchair travelers can visit the world's tallest skyscraper and inspect one of the largest shopping malls with the addition of Dubai to Google Street View  Google  said on Tuesday.,normal,1,0,0,0
916,GOOGL,Alphabet Inc,20141204,Britain targets multinationals that try to dodge taxes ,LONDON Britain plans to introduce a tax to target multinationals such as Google Inc  and Amazon Inc  accused of using complex accounting schemes to cut their payments on earnings in the country.,topStory,0.824,0.05,0.126,-0.3818
917,GOOGL,Alphabet Inc,20141203,Google should pay authors for scanned books  U.S. appeals court told ,NEW YORK Google Inc's massive effort to scan millions of books for a digital library violates copyright law  illegally depriving authors of licensing fees  royalties and sales  a lawyer for a group of authors told a U.S. appeals court on Wednesday.,topStory,0.847,0,0.153,-0.743
918,GOOGL,Alphabet Inc,20141203,Google should pay authors for scanned books  U.S. appeals court told ,NEW YORK Google Inc's massive effort to scan millions of books for a digital library violates copyright law  illegally depriving authors of licensing fees  royalties and sales  a lawyer for a group of authors told a U.S. appeals court on Wednesday.,normal,0.847,0,0.153,-0.743
919,GOOGL,Alphabet Inc,20141203,Google should pay authors for scanned books  U.S. appeals court told ,NEW YORK Google Inc's massive effort to scan millions of books for a digital library violates copyright law  illegally depriving authors of licensing fees  royalties and sales  a lawyer for a group of authors told a U.S. appeals court on Wednesday.,normal,0.847,0,0.153,-0.743
920,GOOGL,Alphabet Inc,20141203,Google should pay authors for scanned books  U.S. appeals court told ,NEW YORK  Dec 3 Google Inc's massive effort to scan millions of books for a digital library violates copyright law  illegally depriving authors of licensing fees  royalties and sales  a lawyer for a group of authors told a U.S. appeals court on Wednesday.,normal,0.851,0,0.149,-0.743
921,GOOGL,Alphabet Inc,20141203,Google to introduce child-friendly versions of products-USA Today ,"Google Inc plans to roll out child-friendly versions of its most popular products in a bid to be ""fun and safe for children""  USA Today reported  quoting Pavni Diwanji  the company's vice president of engineering.",normal,0.769,0.231,0,0.8516
922,GOOGL,Alphabet Inc,20141203,Google to introduce child-friendly versions of products-USA Today ,"Dec 3 Google Inc plans to roll out child-friendly versions of its most popular products in a bid to be ""fun and safe for children""  USA Today reported  quoting Pavni Diwanji  the company's vice president of engineering.",normal,0.775,0.225,0,0.8516
923,GOOGL,Alphabet Inc,20141203,Britain targets multinationals that try to dodge taxes ,LONDON Britain plans to introduce a tax to target multinationals such as Google Inc  and Amazon Inc  accused of using complex accounting schemes to cut their payments on earnings in the country.,normal,0.824,0.05,0.126,-0.3818
924,GOOGL,Alphabet Inc,20141203,UPDATE 3-Britain targets multinationals that try to dodge taxes ,* Expects to raise more than 1 bln stg over five years   (Adds Breakingviews link),normal,1,0,0,0
925,GOOGL,Alphabet Inc,20141203,Luxottica signs deal with Intel to develop hi-tech glasses ,MILAN Italy's Luxottica is joining forces with U.S. chipmaker Intel Corp to develop glasses that combine its top fashion brands with technology that could allow wearers to access information about their health or location.,normal,0.896,0.104,0,0.4019
926,GOOGL,Alphabet Inc,20141203,Luxottica signs deal with Intel to develop hi-tech glasses ,MILAN  Dec 3 Italy's Luxottica is joining forces with U.S. chipmaker Intel Corp to develop glasses that combine its top fashion brands with technology that could allow wearers to access information about their health or location.,normal,0.899,0.101,0,0.4019
