id,ticket,company,date,headline,news,story,neu,pos,neg,compound
4402,AAPL,Apple Inc,20140521,Boeing wants to be more like Apple: CEO ,"SEATTLE Boeing Co  Chief Executive Officer Jim McNerney said the company wanted to be more like Apple Inc  in the way it innovates  rather than doing a ""moon shot"" development every 25 years.",normal,0.838,0.162,0,0.6997
4403,AAPL,Apple Inc,20140521,Boeing wants to be more like Apple -CEO ,"SEATTLE  May 21 Boeing Co Chief Executive Officer Jim McNerney said the company wanted to be more like Apple Inc in the way it innovates  rather than doing a ""moon shot"" development every 25 years.",normal,0.847,0.153,0,0.6997
4404,AAPL,Apple Inc,20140520,CORRECTED-UPDATE 3-Microsoft's new Surface tablet takes aim at Apple's MacBook ,(Corrects 5th paragraph; starting price of MacBook Air is $899  not $629),topStory,1,0,0,0
4405,AAPL,Apple Inc,20140518,Apple strikes a new chord in the future of music ,SAN FRANCISCO/LOS ANGELES More than a decade ago  the late Steve Jobs pulled one of his trademark reality distorting maneuvers  browbeating music label executives into selling songs on Apple Inc's then-nascent iTunes digital store for a mere 99 cents apiece.,topStory,0.946,0,0.054,-0.2732
4406,AAPL,Apple Inc,20140517,Italy investigates mobile app practices at Apple  Google  Amazon ,MILAN U.S. tech giants Apple  Google and Amazon and French game developer Gameloft are under investigation in Italy for alleged unfair commercial practices  the country's antitrust and competition authority said.,topStory,0.816,0.091,0.094,-0.2732
4407,AAPL,Apple Inc,20140517,Italy investigates mobile app practices at Apple  Google  Amazon ,MILAN  May 17 U.S. tech giants Apple  Google and Amazon and French game developer Gameloft are under investigation in Italy for alleged unfair commercial practices  the country's antitrust and competition authority said.,normal,0.826,0.085,0.088,-0.2732
4408,AAPL,Apple Inc,20140517,Apple  Google settle smartphone patent litigation ,SAN FRANCISCO Apple Inc and Google Inc's Motorola Mobility unit have agreed to settle all patent litigation between them over smartphones  ending one of the highest-profile lawsuits in technology.,normal,0.825,0.067,0.108,-0.0772
4409,AAPL,Apple Inc,20140517,Beats music service sued by former executive amid possible sale to Apple ,Beats Electronics  which is close to being sold to Apple Inc for $3.2 billion  has been sued by the founder of a music service Beats bought two years ago claiming he has been cheated out of his share of the company.,normal,0.874,0.051,0.076,-0.2732
4410,AAPL,Apple Inc,20140517,Beats music service sued by former executive amid possible sale to Apple ,May 16 Beats Electronics  which is close to being sold to Apple Inc for $3.2 billion  has been sued by the founder of a music service Beats bought two years ago claiming he has been cheated out of his share of the company.,normal,0.879,0.048,0.073,-0.2732
4411,AAPL,Apple Inc,20140517,UPDATE 2-Apple  Google settle smartphone patent litigation ,(Adds additional details about smartphone market  in paragraphs 6-8  11  13),normal,1,0,0,0
4412,AAPL,Apple Inc,20140516,Apple  Google settle smartphone patent litigation ,SAN FRANCISCO Apple Inc and Google Inc's Motorola Mobility unit have agreed to settle all patent litigation between them over smartphone technology  ending one of the highest profile lawsuits in technology.,topStory,0.836,0.063,0.101,-0.0772
4413,AAPL,Apple Inc,20140516,UPDATE 1-Apple  Google settle smartphone patent litigation ,SAN FRANCISCO  May 16 Apple Inc and Google Inc's Motorola Mobility unit have agreed to settle all patent litigation between them over smartphone technology  ending one of the highest profile lawsuits in technology.,normal,0.845,0.059,0.096,-0.0772
4414,AAPL,Apple Inc,20140516,Apple  Google agree to settle smartphone patent litigation ,SAN FRANCISCO  May 16 Apple and Google's Motorola Mobility unit have agreed to dismiss high profile U.S. patent litigation against each other over smartphone technology  according to a court filing on Friday.,normal,0.881,0.064,0.055,0.0772
4415,AAPL,Apple Inc,20140515,REFILE-UPDATE 1-With its sights on Apple  China smartphone maker Xiaomi unveils first tablet ,BEIJING  May 15 Chinese budget smartphone maker Xiaomi unveiled on Thursday its first tablet  expanding its product lineup to directly challenge established rivals Samsung Electronics Co Ltd and Apple Inc.,topStory,0.957,0.043,0,0.0772
4416,AAPL,Apple Inc,20140514,UPDATE 2-U.S. court refuses to revive Samsung patent case against Apple ,(Adds Apple share price  background on long-running patent fight),topStory,0.784,0.216,0,0.296
4417,AAPL,Apple Inc,20140514,U.S. court refuses to revive Samsung patent case against Apple ,WASHINGTON  May 14 A U.S. appeals court on Wednesday affirmed a decision by the International Trade Commission that Apple Inc. was innocent of violating three patents owned by Samsung Electronics.,normal,0.815,0.075,0.11,-0.2732
4418,AAPL,Apple Inc,20140514,UPDATE 1-Taiwan's Hon Hai profit tops forecasts on iPhone demand ,* IPhone orders likely to surge to 90 mln units-analyst   (Adds analyst comments  context),normal,1,0,0,0
4419,AAPL,Apple Inc,20140514,Hon Hai Q1 profit likely boosted by iPhone's China surge ,* Apple's China revenue reached 20 pct in Q1 surge -analyst,normal,0.865,0.135,0,0.1027
4420,AAPL,Apple Inc,20140512,Apple tries to lift online sales by cutting refund times in half ,SAN FRANCISCO Apple Inc has cut in half the time it takes to give refunds to online store customers who want to return their iPhones and other gadgets  a small but crucial step to try to get more people to buy direct from its website.,topStory,0.94,0.026,0.035,-0.1027
4421,AAPL,Apple Inc,20140512,Apple tries to lift online sales by cutting refund times in half ,SAN FRANCISCO  May 12 Apple Inc has cut in half the time it takes to give refunds to online store customers who want to return their iPhones and other gadgets  a small but crucial step to try to get more people to buy direct from its website.,normal,0.942,0.025,0.033,-0.1027
4422,AAPL,Apple Inc,20140512,Plaintiff in tech hiring suit asks judge to reject settlement ,One of the plaintiffs in a lawsuit that accuses tech firms including Apple Inc and Google Inc of conspiring to hold down salaries has asked the court to reject a $324 million settlement negotiated by his own lawyers.,normal,0.825,0,0.175,-0.7184
4423,AAPL,Apple Inc,20140512,Plaintiff in tech hiring suit asks judge to reject settlement ,May 12 One of the plaintiffs in a lawsuit that accuses tech firms including Apple Inc and Google Inc  of conspiring to hold down salaries has asked the court to reject a $324 million settlement negotiated by his own lawyers.,normal,0.833,0,0.167,-0.7184
4424,AAPL,Apple Inc,20140510,Former e-commerce executive pleads guilty in eBay insider case ,A former executive at an e-commerce company that was acquired in 2011 by online retailer eBay Inc pleaded guilty on Friday to insider trading in connection with the takeover.,topStory,0.906,0,0.094,-0.4215
4425,AAPL,Apple Inc,20140509,Apple close to buying Beats for $3.2 billion: source ,SAN FRANCISCO Apple Inc is close to paying a record $3.2 billion for Beats Electronics  two people with knowledge of the matter said  an expensive foray into music streaming and headphone gear that would mark a departure for the usually cash-conservative iPhone maker. | Video ,topStory,0.974,0.026,0,0.0258
4426,AAPL,Apple Inc,20140509,Apple to unveil iPhone 6 in August  earlier than expected: report ,TAIPEI Apple Inc will unveil the next incarnation of its popular iPhone series in August  one month earlier than industry watchers were generally expecting  Taiwanese media reported on Friday citing unidentified supply-chain sources.,normal,0.92,0.08,0,0.4215
4427,AAPL,Apple Inc,20140509,REFILE-UPDATE 2-Apple close to buying Beats for $3.2 bln -source ,(In 16th paragraph  corrects Apple CEO's last name to Cook instead of Cooks),normal,1,0,0,0
4428,AAPL,Apple Inc,20140509,US STOCKS-Wall St to dip at open; Nasdaq set for 4th straight fall ,* Futures off: Dow 22 pts  S&P 3 pts  Nasdaq 7.25 pts   (Adds Ralph Lauren  updates prices),normal,1,0,0,0
4429,AAPL,Apple Inc,20140509,CORRECTED-US STOCKS-Futures dip; Nasdaq set for worst weekly loss in four ,(Corrects to show earnings data through Thursday morning  not Wednesday),normal,1,0,0,0
4430,AAPL,Apple Inc,20140509,Market Chatter- Corporate finance press digest ,May 9 The following corporate finance-related stories were reported by media:,normal,1,0,0,0
4431,AAPL,Apple Inc,20140509,Apple to unveil iPhone 6 in August  earlier than expected -report ,TAIPEI  May 9 Apple Inc will unveil the next incarnation of its popular iPhone series in August  one month earlier than industry watchers were generally expecting  Taiwanese media reported on Friday citing unidentified supply-chain sources.,normal,0.922,0.078,0,0.4215
4432,AAPL,Apple Inc,20140508,Apple close to buying headphone maker Beats Electronics: FT ,Apple Inc is close to buying headphone maker Beats Electronics for $3.2 billion  the Financial Times reported.,topStory,1,0,0,0
4433,AAPL,Apple Inc,20140508,UPDATE 1-Apple close to buying headphone maker Beats Electronics -FT ,May 8 Apple Inc is close to buying headphone maker Beats Electronics for $3.2 billion  the Financial Times reported.,normal,1,0,0,0
4434,AAPL,Apple Inc,20140508,Apple close to buying headphone maker Beats Electronics - FT ,May 8 Apple Inc is close to buying headphone maker Beats Electronics for $3.2 billion  the Financial Times reported.,normal,1,0,0,0
4435,AAPL,Apple Inc,20140508,Apple's head of North America sales to depart ,Apple Inc's head of North America sales  Zane Rowe  will leave the company and will be replaced by Doug Beck  who oversees sales in Japan and Korea.,normal,0.956,0,0.044,-0.0516
4436,AAPL,Apple Inc,20140508,UPDATE 1-Pegatron's move to mobiles lifts profit as computers continue slide ,* Communication devices contribute 38 percent to qtrly revenue,normal,1,0,0,0
4437,AAPL,Apple Inc,20140508,Apple's head of North America sales to depart ,May 8 Apple Inc's head of North America sales  Zane Rowe  will leave the company and will be replaced by Doug Beck  who oversees sales in Japan and Korea.,normal,0.957,0,0.043,-0.0516
4438,AAPL,Apple Inc,20140507,Huawei seeks to move up smartphone food chain with new Ascend P7 ,PARIS China's Huawei Technologies launched its second flagship smartphone  the Ascend P7  on Wednesday as part of its effort to crack the upper tier of the mobile market where Apple and Samsung still rule.,topStory,0.917,0.083,0,0.2263
4439,AAPL,Apple Inc,20140507,Huawei seeks to move up smartphone food chain with new Ascend P7 ,* Company hopes to rival Samsung's Galaxy S5  Apple's iPhone 5S,normal,0.763,0.237,0,0.4215
4440,AAPL,Apple Inc,20140507,UPDATE 1-Ting Hsin  Foxconn submit rival bids for Taiwan's Asia Pacific Telecom -source ,* Battle highlights appeal of Taiwan 4G mobile services   (Adds comments from source  industry context),normal,0.833,0,0.167,-0.3818
4441,AAPL,Apple Inc,20140506,US STOCKS-Wall St set to open slightly lower  indexes near record ,* U.S. trade deficit narrows in March  exports bounce back,topStory,0.748,0,0.252,-0.4019
4442,AAPL,Apple Inc,20140506,US STOCKS-Futures little changed on caution as indexes near record ,NEW YORK  May 6 U.S. stock index futures were little changed on Tuesday as investors hesitated to push the market higher  with major indexes near record levels.,normal,0.916,0,0.084,-0.3182
4443,AAPL,Apple Inc,20140506,Apple's new retail chief granted $68 million in restricted stock ,Apple Inc granted its new retail chief 113 334 restricted stock units  the company said in a regulatory filing on Monday  valued at $68.1 million based on Monday's closing share price.,normal,0.728,0.199,0.073,0.5423
4444,AAPL,Apple Inc,20140506,REFILE-Apple's new retail chief granted $68 mln in restricted stock ,May 5 Apple Inc granted its new retail chief 113 334 restricted stock units  the company said in a regulatory filing on Monday  valued at $68.1 million based on Monday's closing share price.,normal,0.736,0.193,0.071,0.5423
4445,AAPL,Apple Inc,20140505,US STOCKS-Wall St ends up as ISM data upbeat; Apple above $600 ,* Services sector grows in April  fastest pace in 8 months,topStory,1,0,0,0
4446,AAPL,Apple Inc,20140505,US STOCKS-Wall St ends up as ISM data upbeat; Apple above $600 ,* Services sector grows in April  fastest pace in 8 months,normal,1,0,0,0
4447,AAPL,Apple Inc,20140505,REFILE-US STOCKS SNAPSHOT-Wall St ends higher  Apple closes above $600 ,(Corrects to show Apple shares haven't closed above $600 since October 2012  not since October),normal,0.864,0.136,0,0.296
